user_id,time_to_10,time_to_25,time_to_50,time_to_90,std_time_10,std_time_25,std_time_50,final_size,strength,pagerank,eigenvector_centrality,approximate_current_flow_betweenness,clustering
2057,2.1,2.85,3.0,4.0,0.3,0.3570714214271425,0.0,1096.7,774.3153553944663,0.001056626742720543,0.034353732326498534,0.0012296424841718124,0.7023230513302424
2047,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1093.85,614.7304567782411,0.0008563151394777171,0.02866919730357222,0.0010159590424112038,0.7342749942258777
2043,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.1,710.2941102102565,0.0009739969411211733,0.03223473894854822,0.0011093675876930396,0.7232814865812525
241,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.85,662.9870333532083,0.0009153743609595347,0.030479013550058488,0.001056121892543049,0.7284139339640666
2024,2.1,2.95,3.0,4.0,0.3,0.21794494717703367,0.0,1093.9,485.28772749852874,0.0007007685465145443,0.023433739355393127,0.0008564458075894596,0.7248874708140972
2018,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.65,877.1400690713357,0.001220050377933685,0.037476044877480866,0.001533759498002955,0.6667347753572948
229,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.75,894.5037048486427,0.001312901863751453,0.03789061417987459,0.0015785448067207697,0.6559461395831157
2007,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.0,778.4990162325338,0.0010624730514853453,0.034501395717608616,0.0012997953758304862,0.7019146809473259
226,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.65,817.6007843346605,0.001118668239271288,0.03567470664656037,0.0014296668337020718,0.6856185677315337
1998,2.45,3.0,3.0,4.0,0.4974937185533101,0.0,0.0,1092.45,263.6396943578779,0.0004401169663244316,0.01332763847169689,0.0004784495944496007,0.7083838042096612
1983,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1093.85,713.5241293714023,0.000978264238738783,0.03233726367933703,0.0011691286174297017,0.7218321509752911
1981,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1095.15,853.308179502879,0.0011731589700137391,0.03676512023506243,0.0014914693196524025,0.6745739618007494
1977,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.7,787.6032276130067,0.001074717122164867,0.0347783301171963,0.0012475220322977069,0.6983815635799655
1969,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1091.65,797.4111918894023,0.0010898615830464168,0.035068601781929505,0.0012778058983432255,0.6936859568312093
1968,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.1,830.2290971326262,0.0011363557651720248,0.03607099500769796,0.0014301625506742421,0.681906031892644
2133,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.4,636.6096457057926,0.0008828843997279457,0.029505927779364435,0.0010298103117786495,0.7323845771485887
2131,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.25,886.4892017339117,0.0012847435949499338,0.03764564693268116,0.0015632674973145378,0.6579165195724048
2121,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1095.85,753.9307254500259,0.0010298739046820395,0.03371970927489977,0.0011724018638301855,0.7113229396770314
2118,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1089.1,601.3564770391022,0.0008400217165983725,0.02815505723537931,0.0010005708712829584,0.7352135187737624
2114,2.55,3.0,3.0,4.0,0.4974937185533101,0.0,0.0,1091.8,324.3573508855746,0.0005108030666328639,0.016190783986457586,0.0005920548206192095,0.7096220959847761
2108,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.75,821.2613832427543,0.001125861723962285,0.035765659391260196,0.0014219674953882752,0.6830084021561078
2106,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.35,865.8774430515757,0.0012129088550243744,0.037110704364198326,0.0014628398146960618,0.6690858409525613
2105,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1093.45,505.50191190817185,0.0007248074154529681,0.02429538318342208,0.0008766417250226878,0.7290167312171407
2096,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1095.55,769.0725249978742,0.0010503239768530905,0.03417341294989333,0.0012248608968919077,0.7035294162557988
2094,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1091.85,758.0254425715043,0.0010351590965999625,0.033850376637672604,0.0012128441446322838,0.7092800084777217
2063,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.7,740.4601527605245,0.0010128457657774495,0.03325501233349453,0.001196584335791082,0.7140224108585222
2061,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1090.55,777.3878564601379,0.0010660706172688627,0.03448843069222248,0.0012379710664972693,0.7045309018000738
2060,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.55,773.8615952698781,0.0010557535711724982,0.03436786628217556,0.001230095901757444,0.7045242346900112
2059,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.3,788.7247369998917,0.001075693677324799,0.03485348554777812,0.0013155805635900323,0.7006167496345149
2212,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1090.7,791.8288782351875,0.001079479401345273,0.03495775814812144,0.0013133342964954215,0.7000051417907083
2205,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.15,871.2475826697641,0.0012053984268441253,0.037294434066789235,0.0015220094675839064,0.6681561452204858
2201,2.05,2.8,3.0,4.0,0.21794494717703367,0.39999999999999997,0.0,1093.1,799.7572744016499,0.0010899967726018295,0.035223913494981864,0.001324807461452259,0.6982727122040955
2197,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1097.5,865.393355229872,0.0011941003892764132,0.037109573708675625,0.0015140911570799363,0.6695526696897034
2181,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1090.55,874.1277968457074,0.00121612974117888,0.03731648870378399,0.001532348571713273,0.6636399816718903
2166,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1095.0,813.3779193286848,0.0011152935541210898,0.0355261538769347,0.0014129503157358319,0.6861324399716312
2164,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.1,783.0558961384204,0.001068060539326305,0.03468982717162509,0.0012422773038374187,0.7036310957753653
140,2.0,2.55,3.0,4.0,0.0,0.4974937185533101,0.0,1090.95,869.955431335831,0.0012051583303536782,0.037213393798302734,0.001521498301771817,0.6660556200909651
2146,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.05,792.5305127765702,0.001247603333125438,0.03492836325026881,0.0013182700167972926,0.696536474271856
2143,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1090.4,898.6621389316452,0.0013798999310034577,0.037968023553020314,0.004598857580054607,0.652011485039137
2141,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.0,618.135310377683,0.0008605684922170371,0.028784382332320363,0.0010266886885823207,0.7321944563313003
2139,2.1,2.85,3.0,4.0,0.3,0.3570714214271425,0.0,1093.75,756.6390850092447,0.0010332533746901951,0.03381926449265142,0.0012111500986007188,0.7107908225550708
865,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1096.65,509.6349906276959,0.0007298013714917153,0.024468232858096614,0.0008909082839067209,0.7286768138660793
860,2.6,2.7,3.0,3.65,0.7348469228349535,0.714142842854285,0.9486832980505138,930.0,195.1033574330512,0.00035991677001358713,0.009989128254772222,0.0004339729816857164,0.7087742102366189
857,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1093.75,806.4736373963851,0.0011005170179089327,0.0354177274459792,0.0013988589366788979,0.6952065957421627
847,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1095.3,831.7109060823236,0.0011366690143899626,0.03617850658697072,0.0014334634228651548,0.6855158455427037
845,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1095.1,642.9800855383933,0.0008906664901591225,0.02973924054161063,0.0009975517386834483,0.7308431442593755
843,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1094.15,877.3432022172393,0.001221938928376662,0.037457396876742675,0.0015355599377876858,0.6653224582478646
840,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.55,829.8279294151112,0.0011343360089467777,0.03611938565174847,0.001430717502107128,0.685959387424849
7141,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1094.9,669.9139065241945,0.0009237516672892626,0.030791924650985944,0.0010730870820797064,0.7322398985322174
833,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.1,816.0189386886971,0.0011252111820314683,0.03563913438751547,0.0014117050988466109,0.6869336013932287
808,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1092.8,861.5985749250973,0.001192513562699126,0.036988538653235384,0.0015037428467346006,0.6701207334061666
795,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1091.6,834.2862277731836,0.0011421522119212817,0.036209310812491007,0.0013963226464420025,0.6813286488958548
791,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.9,813.9539182240923,0.0011121775281253017,0.035596701552721044,0.0014088200790839357,0.6890248898044457
2317,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1091.7,818.4055230928801,0.0011225099459331502,0.035671697935644904,0.0014183376115122744,0.6839105916077438
2301,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1095.5,803.8211626185695,0.0010967168329525,0.03528940616308053,0.0013907230717141222,0.692743674682885
2295,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1092.6,516.1750427418638,0.0008476887196517694,0.02471397913908119,0.0009204044257144707,0.7278724110607525
2269,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.5,827.7147294545866,0.0011314128346422794,0.03604325572132477,0.0014286661262665789,0.6860033243694154
2258,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1092.1,490.44471154763403,0.0007069404856988632,0.02365928645718625,0.0008598200119778446,0.7255978356116527
2255,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.8,795.140475173884,0.0010844475724688107,0.03503537182972004,0.0013820070449977067,0.6968914307093877
2246,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1091.25,668.7956935937042,0.0009219681151378058,0.03074973269020152,0.001073738579290012,0.7317847345357739
2245,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1094.65,867.521387897923,0.0011972810798852184,0.037180969044214425,0.0015200348696457386,0.6692168296806071
2232,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.55,701.1175193131567,0.0009628077376590215,0.03189228677799645,0.0010988573927360108,0.7235519343688693
2227,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.75,816.5837791680347,0.0011170477878239748,0.035627220366988156,0.0014091370261856727,0.6849844215572756
2225,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.95,630.6749090500124,0.0008756805872611766,0.029284602606032606,0.0010219003851512777,0.7333151079453217
2224,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1092.95,515.5580976453805,0.0008469383456071346,0.024694812313987746,0.0008811256890858492,0.7280954300415124
2220,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.0,829.7487765594705,0.0011349077341804579,0.03607577089352572,0.0014301590325442597,0.6832140566300586
2410,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1092.1,844.0919647700669,0.0011576361118103991,0.03647903202513474,0.0014507079984486429,0.6768355986609058
2397,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.95,639.3528875183213,0.0008862916711037829,0.02959617798000941,0.0010311782470675702,0.7306254294382643
2392,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.05,660.9671484187364,0.000912341535537336,0.030471128543775587,0.0010658929051312516,0.73399894416972
2372,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1089.7,629.0209859736547,0.0008737106366308579,0.02921591739055549,0.001024526668121459,0.7328888217453361
2368,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.5,711.9749559488625,0.0009772918586883083,0.03226179380924511,0.001109189958486844,0.7204644781304406
2366,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1093.3,679.8734653438888,0.0009360868980855078,0.031142620622673145,0.0010842711558257268,0.7292163843020375
2358,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1091.85,804.8641197362243,0.0010977519062579755,0.03535147810886838,0.0013300755013962017,0.6945972238064195
2355,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1094.25,646.0125897477691,0.000895060430134855,0.02983531813672579,0.0010030022666282711,0.7301896461389287
2352,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.75,843.8109024097215,0.001157254800122998,0.03647355144075518,0.0014745404392927741,0.6768102510070708
2349,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1095.05,808.6460683482111,0.0011036694398890434,0.03544313337242621,0.0013331082678891117,0.6914104239189258
2339,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.85,867.1744886096152,0.0011992877864979864,0.03714218876921957,0.0015149626006485176,0.6675358793082372
7135,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1091.4,529.3442694144267,0.0007532339804817138,0.025281150673334925,0.0009235697631040698,0.731643684725962
2318,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.9,859.816164880299,0.0011835775631493673,0.03693963557359958,0.00150044545626064,0.6710317721138563
2490,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.75,761.109781773835,0.001038947558326672,0.03395721311203298,0.0011851826329972275,0.7086875885861085
2486,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1095.2,764.0837748032345,0.001042920168108143,0.03406040722886239,0.0012190316442525805,0.7083356027668924
2484,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1093.25,588.5870897133578,0.0008249038887296695,0.02763299710415971,0.0009815292310600765,0.733895463776728
2470,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1092.6,871.3153386737783,0.001205444298804499,0.03729567162972305,0.0015231462487744706,0.6682204037029124
2468,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1095.5,800.4391125098907,0.0010913124920358956,0.03523043466415576,0.0012168217870740302,0.6972383198455211
2461,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1091.65,795.1975542143072,0.0010849205901425874,0.0350331573996575,0.001255375617801413,0.6966673205175554
2451,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.05,815.8064804875246,0.0011131351600003917,0.0357008804037118,0.0013777341810665843,0.6915761735076549
2449,2.3,3.0,3.0,4.0,0.45825756949558405,0.0,0.0,1093.05,423.90193140669254,0.0006282938045276722,0.020745702343597048,0.0008208806066040208,0.7162334355050785
2440,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.3,697.6022133757867,0.0009581539036052205,0.031809092612204416,0.0010991894361248027,0.7283164340020436
2439,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.65,767.6705734136311,0.0010471111681400116,0.03422357304192654,0.001226474733338596,0.7106430523375409
2438,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1092.25,804.5745401791485,0.0010969760990758768,0.03536047922066958,0.0013937312592193635,0.6957668043622692
2429,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1095.15,602.6940796175013,0.0008418763129602156,0.028190541610437086,0.0010006800029672192,0.7335164104289155
2422,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.6,684.691246872977,0.0009424805707063826,0.031304116437206056,0.0010891611856489588,0.7279292419253635
2414,2.15,2.95,3.0,4.0,0.3570714214271425,0.21794494717703367,0.0,1091.35,511.00164897941585,0.0007312924714192294,0.024534019611795566,0.0008750507310028454,0.7299546660389886
7133,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1095.0,800.3903099649314,0.0010910455667921468,0.03522730970621858,0.0013286433732721135,0.6972953886341591
2594,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1090.45,859.5094668530166,0.0011834558101169648,0.03694819595372441,0.0015016649643570074,0.6722902503485012
2592,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1091.05,528.043068491944,0.0007516895164109367,0.02522233286121296,0.0009211588496781971,0.7304840128547482
2570,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.45,795.5308142042288,0.001085488976528695,0.03505114672985716,0.0013847119917557334,0.6969312625380139
7122,2.0,2.6,3.0,3.95,0.0,0.48989794855663565,0.0,1094.55,890.1064293533622,0.001274293770025934,0.03777919062646129,0.00458524453580153,0.6582663493958589
2549,2.1,2.95,3.0,4.0,0.3,0.21794494717703367,0.0,1093.25,681.5730157128435,0.0009382753125163443,0.031197160412808452,0.0010851785232517913,0.7282980339117641
2542,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.15,804.7241143636627,0.0010977244365870933,0.035338400081044656,0.0012716221269608132,0.6941304947664059
2541,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.5,751.8341507069481,0.001027318011079249,0.033628623428454504,0.0012052767497504227,0.7101296119327314
2538,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1094.15,696.1341621609996,0.0009563591400153308,0.03173542607936514,0.0010994545066649072,0.7264696265847198
2530,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1092.3,751.7748031798541,0.0010291417087083222,0.03358363210894133,0.001192205039007323,0.7073343800199893
2528,2.35,3.0,3.0,4.0,0.4769696007084729,0.0,0.0,1093.75,507.77488166364674,0.0007276066734021767,0.02438791429209614,0.0008795945040202544,0.7283257575204665
2526,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.35,800.6006524724306,0.0010927765106744322,0.035174131748263456,0.0013239331665836878,0.6929310349045111
2525,2.0,2.75,3.0,3.95,0.0,0.4330127018922193,0.0,1093.35,872.6330790353038,0.0012093738055052037,0.03732590036181771,0.0015269601091387442,0.6673785451790762
2513,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.95,845.082530588991,0.0011595673398485404,0.03650420331654857,0.0014712606089401987,0.676015134304528
2511,2.05,2.8,3.0,4.0,0.21794494717703367,0.39999999999999997,0.0,1092.05,681.7403683319823,0.0009380749273595431,0.03125806348916525,0.001087769206438701,0.7331141172310703
2506,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1089.7,876.4307777213745,0.0012139477757342274,0.03746934194710244,0.0015373473519827068,0.6679244504914915
2671,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1093.9,516.0148769494767,0.0007374734467804591,0.024736722626533918,0.0008813189387860383,0.7300013554947524
2656,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.15,887.9604183845894,0.001281443158849579,0.037684630856401544,0.0015654491221536633,0.6571663135381569
2653,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1089.5,705.6601420669498,0.0009685936907092423,0.0320570068083296,0.001105634276591125,0.7231376187338973
2650,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.55,763.9617013288599,0.0010429467110422358,0.03402418095495756,0.0012178831422395024,0.7059468959326465
2646,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.25,643.7166119788718,0.0008915976840119384,0.02976754343233206,0.0010352819318872621,0.7309615953259948
2645,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.75,853.8867100791985,0.0011742402231578496,0.03675517434600555,0.001490579172594384,0.6722266762012566
2638,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.75,684.1032628499645,0.0009412052737413964,0.03130456576802532,0.0010847012970021629,0.7293281972181878
2634,2.0,2.65,3.0,4.0,0.0,0.4769696007084729,0.0,1091.05,883.8434046588435,0.0012497487849205504,0.03758681790433685,0.001551423056289897,0.6596330515036927
2631,2.05,2.9,3.0,4.0,0.21794494717703367,0.3,0.0,1095.45,780.5334958915911,0.001100539174493938,0.03456608789552802,0.0012398640947049468,0.7016194119669986
2629,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1089.8,695.4276910692251,0.0009552190235713748,0.03172315960397045,0.00109481584039835,0.7280406312698976
2626,2.0,2.85,3.0,3.95,0.0,0.3570714214271425,0.0,1093.9,869.6868910272823,0.0012021667204873303,0.03725076444470903,0.0015210812982819374,0.668851281982289
2624,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.05,684.5038858228764,0.0009415973155360842,0.031324537984627886,0.0010881610549437998,0.7297139413934517
2619,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1093.55,505.27420018531456,0.0008348046412135833,0.024245226859341263,0.0008749628205401484,0.7254471942227317
7046,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1089.95,782.7523243661396,0.001067525653809469,0.034661255396168746,0.001240243054560562,0.7022067227056197
2772,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.4,753.6956068487276,0.0010300321718080894,0.03369088660709218,0.001276805436406347,0.70983173429108
2765,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1091.15,843.8976384775775,0.0011569697783420834,0.036475301006045575,0.0014533959536034507,0.6768481516087501
2751,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.35,815.1506593114664,0.0011126803616588665,0.035655770715456364,0.0014083785556130107,0.6898342220591741
2737,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1090.75,551.6608254553767,0.0007805631845229815,0.02616462732048132,0.0009506408598269034,0.7320168815985778
2727,2.05,2.75,3.0,3.95,0.21794494717703367,0.4330127018922193,0.0,1094.4,863.1728688908298,0.0011909033932415733,0.03708202405141696,0.001508252426109848,0.6726113089526643
2722,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1090.35,788.5938705253404,0.0010753001817371448,0.03486675147168863,0.0013156959145017683,0.7018604225643839
2712,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1094.7,784.2352048088172,0.001069985931235281,0.0346705077004912,0.0012422215323757047,0.699117978046137
2703,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1094.95,863.4203217985023,0.001197172689147308,0.03702404613971017,0.0015090717766832922,0.6682119596218813
2696,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.85,796.5440362835328,0.0010876050666911758,0.035059238844819485,0.0013881154909039049,0.6956001073378154
2687,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.2,626.3837206381422,0.0008705223209490701,0.02910899317919188,0.0010224511986370217,0.7325944896555308
7043,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.8,880.4935830825713,0.0012377360573220119,0.03749385130802439,0.0015458531941870961,0.6609685354350157
2676,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.3,749.2567217745695,0.001023804067973162,0.03357356272941307,0.0012034047015096736,0.7130862262084012
2869,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1089.95,457.4509282044923,0.0006676943001148596,0.022235114101128373,0.0008066099063613665,0.7207293943063593
2859,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1093.75,685.2849146057464,0.0009426515508801698,0.03137475002687295,0.0010918358784742141,0.7313859541821134
2846,2.15,3.0,3.0,4.0,0.3570714214271425,0.0,0.0,1092.8,488.5448137345634,0.0007046324066315156,0.023569444948958906,0.0008590664235437286,0.7244509962039217
2845,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1094.25,639.279648369744,0.000886480797664137,0.029592281914774164,0.0010265795618994219,0.7308905069294047
2839,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1089.8,614.705947817423,0.0008564393935553483,0.02864477093091312,0.0010066457079870598,0.7313293239989008
2837,2.3,3.0,3.0,4.0,0.45825756949558405,0.0,0.0,1090.45,575.0387242722775,0.000808007094117337,0.027121535514285144,0.0009743765144348842,0.7352557067660636
2816,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.0,716.367322732398,0.0009818911871535673,0.032452204961243854,0.0011119081811943772,0.7221607969378748
7036,2.35,3.0,3.0,4.0,0.4769696007084729,0.0,0.0,1092.95,368.9827239809874,0.0005632205076574442,0.018270832494168648,0.0006818370591997266,0.7123730974496394
2798,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1090.75,855.5988670785995,0.0011780946586565568,0.0368208088545943,0.001478526826744708,0.6729175950764851
2795,2.3,3.0,3.0,4.0,0.45825756949558405,0.0,0.0,1091.35,432.6776494347612,0.0006382463452114264,0.021135004011963793,0.0007743886804634864,0.7172792346721214
2787,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.75,816.1026621937017,0.0011141414344035584,0.03567559903036759,0.0014084742687782426,0.6890286358406553
2784,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.25,838.1305330667807,0.0011494003915030974,0.03628545735329442,0.0014627953503849116,0.6777146970126234
2778,2.05,2.85,3.0,4.0,0.21794494717703367,0.3570714214271425,0.0,1090.95,791.063527200765,0.001078499002954197,0.034925952516853945,0.001273043648711828,0.6996630250940278
2775,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.8,798.8625844210551,0.0011022351663058784,0.035162053801240684,0.0013914829990107737,0.6968082678115273
2773,2.15,3.0,3.0,4.0,0.3570714214271425,0.0,0.0,1094.0,454.53533756686875,0.000664041567452334,0.022102875175188844,0.0008087681548602887,0.7213357528557158
2952,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1093.1,867.0169571226328,0.0012032410726499883,0.03713114147868361,0.0015177110727797702,0.6673279117756796
2950,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1090.75,834.5769894445372,0.0011428484922369967,0.03619759143693966,0.0014369607380794371,0.6801524886903069
2946,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1090.95,858.5332378666229,0.0011840740305407845,0.03685874324076171,0.0014982302102841275,0.6687858692103164
2929,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.9,746.9469465358835,0.0010211028827519543,0.033445415331730226,0.0011687540192060787,0.7101644759728689
2920,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.7,751.739587027968,0.0010269330957879627,0.03364837505947045,0.0011763325230812966,0.7119760706599827
2918,2.05,2.75,3.0,4.0,0.21794494717703367,0.4330127018922193,0.0,1090.4,820.4338143280937,0.0011207869046447035,0.035803209923893874,0.00141492289618211,0.6872697201756973
2909,2.0,2.95,3.0,3.95,0.0,0.21794494717703367,0.0,1094.4,754.8250674591544,0.001031082679766747,0.03373771435758915,0.0012105042996395914,0.7097203550691771
2901,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.9,775.0567406466253,0.0010580522787039049,0.034391898564769326,0.0012378735824301402,0.7033561859576024
2890,2.5,3.0,3.0,4.0,0.5,0.0,0.0,1092.75,322.83700796463984,0.0005092784815843665,0.01613821305067205,0.0005847993274561894,0.7097512042768078
2889,2.15,3.0,3.0,4.0,0.3570714214271425,0.0,0.0,1093.3,449.5472485882184,0.0006585611089370385,0.021879305832701944,0.0008011446855541901,0.7184664661212128
2881,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1096.9,746.0151601554145,0.0010197405098603786,0.033459578905224545,0.0012022794254956145,0.7141681996935453
2875,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1095.05,877.3204287949472,0.0012270505328802962,0.0374042525771636,0.0015363581531899954,0.6623332091796282
7020,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.25,818.1776291267145,0.001118216318644254,0.03572717289880754,0.001356759143993279,0.6879740254210038
